SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma
084340.18+494417.0,7303-57013-0470,130.91744,49.738148,1.5115417,20.093055839622643,0.3624055652520564
042219.21+055517.4,2826-54389-0022,65.580036,5.921543,1.1315,0,0
043818.39+104235.6,2673-54096-0305,69.576588,10.70988,1.7115,17.402471556722695,0.034084358374995974
094138.32+403221.3,8300-57391-0443,145.40968,40.539277,1.5359361,20.317766363128502,0.3202920958708934
085957.63+422415.9,0830-52293-0605,134.99018,42.404433,0.9787,19.67593286956522,0.2695615012719018
093500.28+395840.5,4571-55629-0484,143.75119,39.977938,2.411,19.299967185810804,0.3599529401172969
092206.95+041832.8,4795-55889-0062,140.52897,4.309118,2.426,0,0
045101.16-052532.9,2942-54521-0638,72.754819,-5.425823,1.9582,0,0
095748.05+070440.5,0995-52731-0373,149.45026,7.0779168,1.0248,18.681688367841403,0.11780798038673547
085958.71+013633.9,0469-51913-0501,134.99465,1.6094126,1.2725,19.922743432989684,0.39479020976310153
081820.31+200046.1,1925-53327-0040,124.58466,20.012811,0.9939,18.54132416125153,0.07964795485036374
085021.16+475515.8,7320-56722-0996,132.5882,47.921121,1.895,0,0
085958.98+315144.4,1271-52974-0065,134.99577,31.862352,1.1335,19.42528626651481,0.21776487736253322
083641.23+502329.1,3697-55290-0736,129.17181,50.391516,2.337,20.093115904761905,0.4421463205076654
080525.11+274321.8,0929-52581-0571,121.35464,27.722712,0.8932,19.097319662082512,0.2742368956890358
090633.22+550802.8,7275-57093-0614,136.63841,55.134187,1.9493083,20.04260688421053,0.33563106623021405
082215.63+181753.5,2273-53709-0333,125.56515,18.298223,1.7737,18.631415535532987,0.12912588068750394
090950.02+440047.5,8283-57064-0534,137.45843,44.013218,1.4294431,20.380406439999998,0.30485253461085776
085651.19+000701.5,0468-51912-0017,134.21332,0.11709497,1.8226,19.091113434640533,0.19858360128025618
092825.55-014353.6,3781-55243-0116,142.10649,-1.7315707,1.506,20.024949819277108,0.3385630298152236
084704.47+534528.1,5157-55923-0864,131.76857,53.757899,2.324,0,0
091906.15+394524.3,8831-57448-0845,139.77565,39.756766,1.9439363,19.722331696864106,0.27185548430347944
094825.17+472510.7,1005-52703-0125,147.10493,47.419665,0.961,19.034166969924808,0.117919780046349
085653.69+033437.6,3814-55535-0194,134.22373,3.5771164,2.161,20.403653541284395,0.29758859380662495
082604.55+294212.6,1207-52672-0543,126.519,29.703523,1.0649,18.915557398510234,0.16057120221204804
095753.30+241033.0,2298-53737-0449,149.47213,24.175847,1.6768,18.917288504360453,0.2842660954564993
085344.71+540258.3,7288-57039-0516,133.4363,54.049546,0.9716849,19.988335983606564,0.31464317149372384
083647.60+600928.9,5707-56269-0116,129.19818,60.158114,0.81,19.220193526315793,0.5289116188395716
085655.84+424002.8,8296-57375-0754,134.2327,42.667455,1.3575859,19.51930440304182,0.2577787689919125
095442.29+521257.1,8182-56993-0274,148.67621,52.215872,1.4487722,20.488638095238088,0.3169698285465762
085346.14+201000.9,2280-53680-0021,133.4423,20.166939,1.0926,18.822348620071665,0.18161140250816238
080532.48+453547.7,0439-51877-0321,121.38533,45.596593,1.5562,18.327712724770652,0.058929976490873004
072209.51+412644.3,3656-55241-0414,110.53965,41.445654,1.107,19.94521655,0.21388363791145143
080957.39+181804.4,4493-55585-0632,122.48913,18.301229,0.97,17.74995873889636,0.04608863929125215
074145.15+484017.0,3668-55478-0360,115.43812,48.671491,2.462,0,0
081414.30+035434.5,4763-55869-0176,123.55962,3.9095843,2.355,19.5907703416149,0.18920133360938515
085031.39+023720.5,3811-55538-0126,132.63081,2.6223743,1.548,0,0
100103.41+535126.3,8181-57073-0510,150.26423,53.857333,1.1785598,19.847422608000002,0.3528094303362226
092524.56+421729.6,1201-52674-0033,141.35237,42.291578,1.8836,19.49211014427861,0.3612705890011701
083650.86+142539.0,2427-53815-0234,129.21194,14.427529,1.7452,18.89615353589315,0.09212125664203642
090323.93+313445.6,1591-52976-0300,135.84975,31.57935,1.2162,18.589643485106375,0.15784061201172037
092833.60+451059.3,7315-56685-0087,142.14004,45.183148,1.011,19.43086330593607,0.32137237773703964
090642.38+014503.1,3819-55540-0358,136.67663,1.7508738,2.351,19.759543938775508,0.34690603227977673
091608.38+520259.4,7290-57073-0474,139.03493,52.049851,0.8807449,19.503944277486905,0.2625084680915742
090010.47+083044.5,5294-55922-0900,135.04364,8.5123848,2.467,20.193415294117653,0.548296418685549
094510.34+100443.9,5316-55955-0060,146.29312,10.078864,2.414,17.913119414405003,0.05653930527560307
080105.16+490232.1,1779-53089-0516,120.2715,49.042278,1.921,0,0
084714.01+414433.9,8295-57401-0853,131.8084,41.742763,1.0948611,20.302101268749986,0.2660172264285618
082230.26+101450.4,4508-55600-0322,125.6261,10.247334,2.145,20.124965441860464,0.2997833500912492
092221.24+084312.7,5304-55925-0972,140.58854,8.720224,1.96,19.02808187335092,0.16162073585684886
093148.47+632512.6,7447-56746-0404,142.95186,63.420286,2.346,19.586386351648358,0.2375258057376945
084024.76+361613.9,8858-57450-0049,130.10319,36.270537,2.015,19.977230972602747,0.2862140966385913
092221.67+411427.4,4641-55947-0968,140.5903,41.240971,2.341,0,0
082955.99+510700.8,7310-56693-0768,127.4833,51.116977,1.474,20.249306432432434,0.21334993024614404
082232.26+372146.1,8857-57449-0698,125.63443,37.362811,0.9912154,19.974240285123958,0.36418858811476357
091002.03+481833.5,7314-56990-0716,137.50848,48.309318,1.0579755,19.87776911111111,0.3834846872696807
091003.68+214326.3,2287-53705-0204,137.51534,21.724003,1.0157,19.151874618677063,0.16669130773885898
082957.73+424722.5,8294-57365-0607,127.49057,42.789592,1.387084,19.940658367187506,0.4482050214466558
094516.05+434446.8,8286-57062-0514,146.31691,43.746345,1.701,19.41773184137933,0.21570694877365537
074927.37+253658.7,4459-55533-0406,117.36407,25.616309,0.933,20.136247989583335,0.19572326042510024
085355.89+224401.5,5178-56246-0206,133.48288,22.733769,0.844,19.48370615492957,0.29298411611610975
084030.07+062651.7,1187-52708-0408,130.12533,6.4477114,1.8502,19.241111853300737,0.33003101792658746
084721.57+200255.4,5176-56221-0767,131.83988,20.04873,1.309,0,0
083332.94+515426.1,7310-56693-0906,128.38727,51.907269,1.368,20.39994145714286,0.23895698498807136
095147.91+414522.5,8301-57390-0525,147.94963,41.756265,1.3536937,20.240059710843376,0.28449783912923815
091616.96+121609.5,2577-54086-0274,139.07071,12.269326,1.836,18.540195208728658,0.1019031454726683
083002.08+391901.8,8827-57444-0198,127.50867,39.317179,0.9575365,20.124719473958333,0.3302042225841604
074933.38+233213.2,0927-52577-0640,117.38911,23.537028,1.1189,19.93369719172112,0.23916488998280738
084723.16+021925.6,3810-55531-0928,131.84651,2.3238022,2.177,18.87640429383886,0.43888864226056074
091923.07+452232.7,7517-56772-0135,139.84617,45.375755,1.782,19.83670606741573,0.43905379348196133
094521.79+633741.0,1788-54468-0051,146.34078,63.628077,1.1833,18.522352203389833,0.23859445850591166
090652.91+335711.4,1272-52989-0566,136.72047,33.953167,1.449,19.57718730102041,0.2684737793303803
080553.36+494737.0,7317-56992-0274,121.47236,49.793688,1.141222,19.827544114634147,0.39490874166036327
075601.66+481209.1,3681-55243-0672,119.00691,48.202654,2.342,0,0
085713.02+244842.3,5179-55957-0254,134.30428,24.811764,1.876,20.581585534482763,0.3176344884244258
091009.69+420343.8,4603-55999-0240,137.54039,42.062191,2.15,19.212413813620064,0.21234307508966768
084036.23-002553.7,4793-55648-0081,130.15097,-0.43159118,2.472,17.943427523985232,0.38573320014238666
090339.66+162253.9,5297-55913-0242,135.91529,16.381649,2.257,19.480325108144186,0.4173531644331226
080121.21+494842.1,7317-56992-0576,120.33839,49.811768,0.9343743,19.79662264102563,0.2971718386772928
093157.81+472720.5,0834-52316-0396,142.99084,47.455703,1.2772,19.5209527472119,0.23882163496025086
094204.55+573514.7,8191-57390-0551,145.51899,57.587441,1.808,19.766239008333333,0.24703531800183356
081847.68+381040.1,8857-57449-0548,124.69868,38.177813,1.5347944,20.471414842592594,0.3095466115759266
084726.99+011034.5,3810-56015-0053,131.86248,1.1763008,0.903,20.03771563461538,0.2866506676732114
085718.49+392354.5,1198-52669-0511,134.32705,39.398506,1.0611,18.543402007853423,0.18766865773358354
080559.42+563025.8,7280-56709-0474,121.49761,56.507172,0.982,0,0
085405.57+094720.3,5291-55947-0206,133.52322,9.7889746,2.357,19.359257935483864,0.14174302249173837
090659.50+211514.8,2284-53708-0016,136.74796,21.254124,1.3769,18.74498087004755,0.49793809572005593
081022.42+453637.6,7379-56713-0104,122.59342,45.61045,1.151,0,0
090345.37+054804.0,4868-55895-0182,135.93905,5.8011092,2.18,19.80960782446809,0.46277178099196087
092542.90+460356.6,7315-56685-0189,141.42879,46.065756,1.171,0,0
083346.15+165304.8,2276-53712-0514,128.4423,16.884692,0.8931,19.057161239168096,0.13729758612147377
084416.45+252658.3,1931-53358-0406,131.06857,25.449558,1.7265,19.134977278925625,0.2148854811730939
092236.53+490743.3,7306-56684-0697,140.65226,49.128767,0.88,20.388568260000003,0.2952535117657781
094530.95+073238.4,4873-55926-0556,146.37899,7.5440211,2.312,19.866492383177565,0.3366451125711159
092853.50+194548.7,5767-56245-0892,142.22295,19.763545,2.06,0,0
073012.57+464450.2,6386-56325-0545,112.55242,46.747313,0.82,19.987247822580642,0.29470750504011667
084046.32+283135.2,4454-55536-0888,130.19302,28.526461,2.299,19.462956468749994,0.1713143265246931
093852.89+394030.6,4571-55629-0358,144.72042,39.675161,2.49,19.006000204334363,0.13743683504396706
080607.30+510800.7,7377-56741-0310,121.53042,51.133554,1.222,19.962128452830193,0.31497740016785475
094532.31+182158.5,5783-56017-0260,146.38463,18.366251,2.095,20.238735950413222,0.3873337535819733
094853.15+424802.5,8300-57391-0867,147.22146,42.800718,1.2797327,20.25715641379311,0.278886737615616
083349.09+525821.5,7277-56748-0204,128.4545,52.972682,1.617,0,0
085054.34+450855.5,6397-56365-0186,132.72642,45.14876,1.037,19.20335840963855,0.35631825545840057
080609.47+323549.6,3756-55505-0818,121.53946,32.597136,1.007,20.001490169096222,0.2201380996731723
090350.60+244322.2,5778-56328-0460,135.96085,24.722837,1.895,19.501108614736836,0.23538213781423617
073033.68+435048.5,6373-56298-0500,112.64036,43.846828,0.885,19.45424555833334,0.32563197443788133
085057.40+533602.2,7294-56739-0632,132.73916,53.60069,1.546,19.689370216666667,0.49734286632637303
084422.23+543403.7,7276-57061-0613,131.09263,54.567722,2.118538,0,0
085727.63+203352.6,5175-55955-0782,134.36516,20.564638,2.268,18.99326327923975,0.434538317566567
091631.83+631227.8,5718-56693-0252,139.13258,63.207871,2.23,19.945696169491537,0.27791299122029056
083718.36+565414.2,1784-54425-0243,129.32654,56.903947,1.0275,18.923383458598714,0.19694402016880586
080615.25+234126.7,1584-52943-0340,121.56355,23.69076,1.4788,20.13231857251908,0.233741254194445
091333.72+132541.3,5303-55980-0649,138.39054,13.428151,2.144,19.251909169642868,0.17723966470072386
084742.52+585912.9,1785-54439-0309,131.9272,58.98696,1.0968,18.9838817173913,0.21035691934566553
083354.75+414057.3,8294-57365-0835,128.47814,41.682594,2.1626759,20.1220010051282,0.2928240521203502
094219.13+460102.6,7316-56710-0900,145.57975,46.017389,1.249,0,0
094220.56+214328.5,2292-53713-0593,145.58569,21.724606,1.0893,17.9721053067591,0.44728785495610907
083356.94+510033.3,7311-57038-0586,128.48726,51.009322,1.2594695,20.097285121212128,0.42006654689491996
092904.90+535822.4,7286-57096-0682,142.27029,53.972979,1.3001349,19.919263672131148,0.4010719713013702
084745.02+005505.8,3812-55513-0606,131.93761,0.91830312,2.305,19.5346613803681,0.20288675454673083
081042.47+331911.9,0825-52289-0109,122.67703,33.320006,1.483,17.75595634362935,0.13986382550538723
081458.45+431940.2,8278-56990-0229,123.74358,43.327858,2.0339854,19.17240052219321,0.212766634301235
081458.62+253913.7,1266-52709-0180,123.74425,25.653817,1.6107,19.041953955882352,0.17634823584432524
095210.33+481611.0,7299-56686-0765,148.04306,48.26973,2.372,0,0
082307.45+023709.8,4792-55925-0778,125.78104,2.6194134,2.515,17.906347198113195,0.1778433630827049
090359.13+513246.8,0552-51992-0490,135.99643,51.546359,1.8627,18.567121314655186,0.27238635864005717
083400.05+430148.1,4683-55924-0342,128.50023,43.030031,2.414,18.439683463343105,0.06455014731210268
080622.90+251857.6,4465-55858-0992,121.59545,25.316016,2.453,18.36877214065936,0.17661885942903147
083726.18+414734.1,8295-57401-0507,129.35909,41.792831,1.2825568,19.917750846153844,0.5016719392183768
081503.39+430200.4,8278-56990-0210,123.76413,43.03346,2.3671355,20.353267888888894,0.8361493063355733
083726.73+312019.0,4445-55869-0168,129.36137,31.338609,2.34,18.586530191532283,0.13259388692046656
095520.35+124017.5,5323-55957-0820,148.83479,12.67154,2.387,19.99861643069308,0.4888539651553223
082652.11+480343.1,7318-56990-0105,126.71716,48.061994,0.8754861,20.351415976744185,0.29008443536295286
075030.26+184613.0,4485-55836-0128,117.62612,18.770303,0.924,19.158106274322183,0.47398458918894204
095212.78+452220.1,7284-56683-0482,148.05326,45.372258,1.024,19.76441520731707,0.6436227976879582
093546.90+004719.8,3826-55563-0526,143.94541,0.78883541,2.223,20.38499612389379,0.30585090748956556
082652.32+404156.3,3808-55513-0374,126.71796,40.698992,1.025,19.999669571428576,0.24537768559746206
084101.17+110916.8,2426-53795-0028,130.25489,11.154678,0.9223,18.148095287769774,0.451001396351761
084101.36+531816.9,7302-57012-0908,130.25564,53.304773,1.3110012,20.097112104166666,0.33342025449056145
091341.35+390326.4,8831-57448-0392,138.42232,39.057339,0.8116833,19.18965711345645,0.1968019378959561
081051.22+355827.2,0892-52378-0498,122.71344,35.974225,1.0697,19.247366485576915,0.17456074415190903
075650.39+482450.0,3681-55243-0714,119.20999,48.413913,1.905,0,0
095214.78+394956.7,4636-55945-0210,148.0616,39.832419,1.156,19.45266480608366,0.23698888206618196
084104.50+230550.6,2084-53360-0408,130.26879,23.097399,1.7389,19.30223358022387,0.16878177870056676
092912.10+395137.5,1214-52731-0515,142.30043,39.860433,1.0577,19.041537554858945,0.21972383105154253
100138.93+352903.7,8854-57450-0281,150.41224,35.484383,1.3725238,20.218257772727277,0.34203703775783817
090721.43+063922.7,4868-55895-0988,136.8393,6.6563127,2.204,0,0
080630.07+100443.3,2419-54139-0577,121.62532,10.078723,1.108,19.176146027874548,0.1511297665996616
094549.79+442547.8,8286-57062-0502,146.45749,44.429955,1.793,20.01974929508196,0.2673383206680832
093548.85+004439.9,0476-52314-0415,143.95359,0.7444342,1.0671,19.547240365325077,0.23747940279273966
082657.18+282927.5,4455-55539-0728,126.73828,28.490986,2.312,19.692256493362837,0.4004935765957179
091644.82+310232.1,1938-53379-0437,139.18677,31.042261,1.725,18.92866327950311,0.20074437516607047
081921.23+561918.0,7375-56981-0601,124.83848,56.321693,0.8243654,0,0
100140.11+420921.7,8301-57390-0866,150.41714,42.156032,1.1405952,19.811132174698795,0.515208575637914
075041.20+330540.8,0756-52577-0129,117.67167,33.094696,1.0266,18.525796305667996,0.13804599728334213
083037.82+501454.3,3694-55209-0970,127.65756,50.248493,0.918,0,0
090724.61+095459.1,1739-53050-0245,136.85256,9.9164418,2.0297,18.627414291284406,0.25082697148280914
094232.17+433831.5,8285-57048-0187,145.63408,43.642091,2.3480027,19.829561641666647,0.3226058145714438
085430.72+400124.7,8829-57446-0842,133.62804,40.023532,1.7007169,20.046428569999996,0.32510640589660517
092603.55+454258.3,4696-56354-0668,141.5148,45.716199,1.221,19.901030074712654,0.40261058162104363
085115.76+230250.2,2085-53379-0163,132.81571,23.047303,1.6035,18.98627486717268,0.16038281355611184
093229.66+010102.3,3825-55533-0754,143.12363,1.0173276,2.235,20.116450166666667,0.36368539264918287
093230.52+431946.5,8284-57419-0066,143.1272,43.329602,0.9133326,17.691179394495425,0
084110.24+393722.9,8828-57445-0777,130.29268,39.623038,1.1133066,20.506452699999997,0.31991486672542085
085117.05+543733.7,7276-57061-0853,132.82102,54.626132,1.1711609,19.975585264957274,0.2618064058040116
100143.62+151543.4,5330-56000-0510,150.43177,15.26206,2.338,19.652081932668327,0.29700734859132866
095222.25+045611.5,0571-52286-0525,148.09272,4.9365427,1.3868,19.449563617283964,0.20746257105759064
082702.10+544611.1,7277-56748-0608,126.75869,54.769838,0.86,0,0
085118.88+434627.5,6384-56363-0154,132.82867,43.774301,1.122,20.191979127388528,0.29325582458669214
094241.69+464033.1,7308-56709-0580,145.67372,46.675871,1.027,19.862881677130037,0.254094791231418
091047.95+230828.0,2287-53705-0482,137.69984,23.141139,0.9876,19.35066385652175,0.2081633084193152
082327.46+541350.4,1782-53383-0146,125.86445,54.230686,1.0147,0,0
092307.69+554316.9,8196-57346-0141,140.78204,55.721383,1.1281892,20.103503500000002,0.9400293461015269
091655.72+544523.5,7285-56991-0645,139.23218,54.756612,2.09141,19.959602224806197,0.3100481251530537
080648.42+270315.1,4458-55536-0930,121.70178,27.054212,2.112,19.870421178666657,0.2446978430625181
081525.32+493433.4,7309-56991-0369,123.85553,49.57597,1.7686924,20.486458536585367,0.481738418944363
090103.52+565038.3,7279-57071-0790,135.26468,56.844039,1.3547522,19.814800861111106,0.3450606157862957
085755.38+531145.3,0449-51900-0169,134.48075,53.195928,1.5732,19.415840527027033,0.14799419801200708
081526.65+532407.3,7376-56749-0363,123.86102,53.4021,1.12,19.184185320175434,0.23517698976005336
074407.03+450754.5,8276-57067-0588,116.02933,45.131814,1.9471434,19.9587466909091,0.2877054838089437
085126.03+031645.2,0565-52225-0358,132.85848,3.2792461,1.2621,20.224108754385963,0.261748821546919
073358.99+450515.2,3663-55176-0378,113.49582,45.087567,1.095,0,0
075104.41+385404.0,3670-55480-0080,117.76841,38.901137,2.505,19.067968632158596,0.20613058851376642
