,SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma,qSDSS_NAME,qRA,qDEC
1580,135049.07+462603.8,6749-56370-0218,207.70447,46.434412,2.43,20.12687257692307,0.4886421538339774,081100.33+571134.9,122.75139,57.193049
1581,134101.28+083755.7,5437-55973-0794,205.25536,8.6321391,2.493,18.097356633053217,0.0991489603026823,232814.76+232305.6,352.06152,23.384892
1582,141713.79+624553.7,7123-56726-0084,214.30749,62.764967,2.357,19.19003219512195,0.0880605371428162,134128.52+492438.1,205.36886,49.410674
1583,121620.64+361756.6,8865-57426-0206,184.08601,36.299063,1.1364863,19.85304492968752,0.380743966597503,101251.66+445532.4,153.21524,44.925695
1584,134413.56+414857.3,6626-56330-0140,206.05651,41.815931,2.383,17.344707460580914,0.0,120146.42+195800.2,180.44345,19.966736
1585,135411.13+142531.9,5446-56014-0342,208.54637,14.425557,2.489,20.12637140869565,0.3288750076609559,081100.33+571134.9,122.75139,57.193049
1586,142832.27+531022.0,7030-56448-0961,217.13445,53.172861,1.39,20.116430000000005,0.3188000890620755,005925.21+225725.0,14.855057,22.956972
1587,131527.98+363640.3,8871-57519-0845,198.8666,36.611209,0.9173039,19.37789044871794,0.5094838202024015,004445.14+174250.6,11.188121,17.714071
1588,123959.78+180057.6,2600-54243-0482,189.9991,18.016034,1.2763,17.09977567119565,0.0646373870082461,152727.21+020903.9,231.86337,2.15111
1589,123632.13+101931.8,5406-55955-0732,189.13389,10.325513,1.166,20.332562726027398,0.4511137947667452,001213.29+242323.6,3.055415,24.389909
1590,133357.13+352138.5,1993-53762-0533,203.48808,35.360718,1.4586,19.499791537254907,0.2647863143904234,134512.31+442450.3,206.30133,44.413979
1591,134416.12+524440.6,8206-57424-0336,206.06717,52.744636,1.3765014,20.208258697368432,0.3145763824731826,153814.65+221730.3,234.56108,22.291774
1592,135746.71+220821.5,5869-56064-0964,209.44465,22.139326,2.453,20.13717262195122,0.4518502659814217,081100.33+571134.9,122.75139,57.193049
1593,140610.51+471233.3,1286-52725-0390,211.54383,47.209257,1.2556,19.752235735294107,0.2716259620202531,100950.90+254712.7,152.46211,25.786877
1594,141324.76+435635.7,8503-57519-0978,213.35319,43.943273,1.0431396,20.05715393081761,0.2440489122559767,081558.88+224139.3,123.99534,22.694275
1595,130451.11+411720.3,8387-57483-0270,196.21297,41.288982,1.0204525,19.317190362204716,0.1278870547637593,221238.52+254913.7,333.16051,25.820486
1596,122311.00+302753.3,2232-53827-0503,185.79588,30.464835,1.1947,18.82433813496933,0.1354886653210646,023931.87+002854.0,39.882825,0.481675
1597,133401.55+532006.0,6757-56416-0276,203.50655,53.33509,2.311,20.2950412631579,0.333401000908831,091247.29+392757.5,138.19706,39.465983
1598,125358.11+595817.3,0957-52398-0462,193.49207,59.971486,1.7681,19.037032697916672,0.2469935663559031,223100.05+240718.9,337.75023,24.121922
1599,131532.62+443447.5,1375-53084-0520,198.88594,44.579869,1.985,19.13164359999999,0.1183423933214456,115904.38+422617.1,179.76825,42.438099
1600,134108.66+410959.0,8391-57511-0441,205.28611,41.166416,1.3931173,20.478972872093017,0.362160796417056,213451.82+000240.6,323.71593,0.044649
1601,131204.15+560512.6,6760-56425-0866,198.01732,56.086888,1.09,20.066668000000004,0.2538974013620554,134816.05+445502.1,207.06691,44.917256
1602,124337.06+374614.6,3972-55589-0448,190.90445,37.770728,1.232,19.92438742016807,0.3435581612719729,000716.86+215146.3,1.820267,21.86288
1603,12337.509+553416.9,6833-56413-0992,188.28128,55.571422,1.168,19.47703939130435,0.2594327202402203,021741.23-040035.0,34.421802,-4.009735
1604,140951.81+533133.7,7339-56772-0647,212.46588,53.526044,1.579,19.84859155882353,0.3379054134427673,101251.66+445532.4,153.21524,44.925695
1605,121631.88+004949.8,3846-55327-0636,184.13285,0.8305052,2.438,19.781484586206894,0.0879121663889892,124652.20+562122.5,191.71753,56.356329
1606,122947.58+055300.0,4833-55679-0158,187.44827,5.8833406,2.408,19.09419988978493,0.4531896127403656,120754.74+370829.9,181.97809,37.141662
1607,140200.74+290412.4,6495-56339-0414,210.50309,29.070118,2.264,19.6598055116279,0.3022887215699254,095234.75+503257.3,148.14481,50.54935
1608,134423.51+461746.5,6628-56366-0750,206.09801,46.29628,2.4,19.42400575179856,0.2588052698074892,142137.77+441355.5,215.4074,44.232092
1609,140201.50+290438.1,6009-56313-0836,210.50627,29.077278,2.264,18.85011655743245,0.1219425502201804,012011.27+200529.9,20.046972,20.091642
1610,140953.26+335528.0,3858-55273-0236,212.47193,33.924466,1.615,18.84616817529881,0.2611848282514052,012011.27+200529.9,20.046972,20.091642
1611,140954.55+095614.8,5452-55957-0824,212.47731,9.9374695,2.475,18.822114831288328,0.1656586160217451,023931.87+002854.0,39.882825,0.481675
1612,122949.34+364854.9,8866-57457-0994,187.45562,36.815277,1.3447615,19.7507550179372,0.2965214043033166,100950.90+254712.7,152.46211,25.786877
1613,125403.97+410310.8,1458-53119-0315,193.51657,41.052996,1.0006,19.25995610810811,0.1733811670413782,003047.47+064743.0,7.697811,6.795289
1614,121320.02+380902.4,2108-53473-0021,183.33343,38.150677,0.9893,18.26934445847177,0.1053346671785092,224454.74+210807.0,341.2281,21.13529
1615,134740.87+390045.9,2014-53460-0374,206.9203,39.012773,1.2322,19.0589132838428,0.1644351306829321,120132.12+372911.7,180.38384,37.486601
1616,122952.51+324434.1,6479-56364-0682,187.4688,32.742821,2.272,19.6906624015444,0.2710188102750523,115325.93+251611.4,178.35808,25.269855
1617,121636.83+625638.2,6974-56442-0166,184.15341,62.944027,1.686,19.77828659375,0.7792479702481854,124652.20+562122.5,191.71753,56.356329
1618,140621.52+313252.9,2121-54180-0118,211.58969,31.548029,0.8358,18.380697126760577,0.0961100470307843,093244.38+500938.3,143.18485,50.160733
1619,123315.41+395001.5,8835-57427-0765,188.31422,39.833764,0.9565418,19.550355582089544,0.2437782885245288,022340.78-042255.6,35.919922,-4.382121
1620,140208.88+363035.6,3854-55247-0276,210.53703,36.509915,0.937,19.939054278195496,0.3376076984993436,105959.15+322447.1,164.99647,32.413103
1621,123645.26+402954.3,8835-57427-0906,189.18859,40.498418,2.0338936,19.954411025477704,0.326986530542516,154121.37+063804.1,235.33906,6.634501
1622,120952.96+123802.2,1612-53149-0216,182.47067,12.633979,1.7384,19.072400197044317,0.193259091186996,021742.25-015937.9,34.42605,-1.993883
1623,141000.47+042707.7,0583-52055-0301,212.50197,4.4521585,1.9881,18.864594513043475,0.1161017550042185,012011.27+200529.9,20.046972,20.091642
1624,131542.92+271428.3,2243-53794-0494,198.92886,27.241224,1.0244,18.740023672025732,0.1529651657025187,004621.65+204525.7,11.59024,20.757157
1625,121641.63+200513.2,2610-54476-0494,184.17349,20.087012,0.9852,18.69388821573605,0.2621358277721612,141319.83+513718.1,213.33263,51.621704
1626,141339.83-000004.6,4034-55635-0940,213.41598,-0.0013120536,2.474,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1627,141002.21+533730.1,7339-56722-0631,212.50922,53.625053,1.026,20.55834133333333,0.0,014728.86+263132.8,26.870261,26.525796
1628,130507.62+511415.6,8223-57429-0350,196.28177,51.237684,1.8921567,19.73019285585585,0.2782937451700499,220425.37+213206.3,331.10572,21.535093
1629,142503.63+172023.5,5464-56035-0579,216.26516,17.339859,2.329,18.44791466101695,0.4933013997129644,121729.19+373903.7,184.37165,37.651052
1630,131216.83+062045.6,1795-54507-0045,198.07017,6.3460018,1.5928,19.243843366762185,0.3590496297549321,142450.83+424629.7,216.21182,42.774939
1631,140215.18+435636.3,8503-57519-0504,210.56326,43.943435,1.1101457,18.26927793749999,0.158934929409632,004135.96+282218.6,10.399846,28.371861
1632,123651.27+453334.5,6636-56367-0980,189.21366,45.559592,2.55,17.715049082051287,0.0,161833.35+465037.1,244.63898,46.84366
1633,121327.38+581518.1,6969-56420-0214,183.36404,58.255093,2.23,19.206276012345672,0.1492147150042658,145302.38+470832.7,223.25992,47.142439
1634,142124.12+011230.7,4027-55629-0381,215.35051,1.2085387,2.23,19.919169287671235,0.4099108696810427,125911.12+482519.7,194.79635,48.422167
1635,135806.68+582959.1,8199-57428-0040,209.52784,58.499753,2.0521948,19.291867688679247,0.2034832846671362,225651.29+234711.9,344.21373,23.786648
1636,122328.88+355357.0,2003-53442-0143,185.87035,35.899174,0.8981,19.025293849230778,0.2595384290364256,104305.37+491550.1,160.77241,49.263923
1637,134434.78+195905.5,5858-56063-0642,206.14492,19.98487,2.488,19.53769564482759,0.2003768612194337,002838.52-034328.7,7.160507,-3.724645
1638,125415.34+513319.7,8222-57431-0308,193.56392,51.555485,1.0394087,20.248534384615382,0.2623379526516431,105730.37+490125.5,164.37657,49.023767
1639,134434.78+654644.9,0497-51989-0178,206.14494,65.779167,1.1798,19.977541750000004,0.1878158077253794,073440.76+445337.6,113.66987,44.893802
1640,121646.17+054004.1,4832-55680-0354,184.19237,5.6678274,2.315,19.809344753246748,0.3462236395186288,004744.16+021803.2,11.934001,2.300903
1641,131549.71+442245.4,6623-56367-0620,198.95712,44.379272,2.495,19.69448903571428,0.3166118914488556,115325.93+251611.4,178.35808,25.269855
1642,135114.16+171304.5,2742-54233-0613,207.80906,17.21795,1.1197,19.08877471568628,0.3806153159749989,120754.74+370829.9,181.97809,37.141662
1643,130511.55+530854.7,8218-57519-0298,196.29816,53.148537,1.3478473,19.97355214606742,0.3113855278114113,073440.76+445337.6,113.66987,44.893802
1644,124024.43+290145.3,5968-56356-0624,190.1018,29.029273,2.54,18.843355853124983,0.1389249462661162,012011.27+200529.9,20.046972,20.091642
1645,121647.62+495710.6,8226-57423-0324,184.19842,49.952948,1.2,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1646,124024.64+435849.2,1372-53062-0052,190.10269,43.98034,0.844,19.075095599118946,0.2129326725580475,152457.07+161205.9,231.2378,16.201644
1647,123328.27+343942.5,2015-53819-0581,188.36782,34.661834,0.8576,18.657035869009576,0.1581601405362494,212110.27-032639.8,320.29283,-3.444393
1648,142514.27+415353.5,1395-52825-0210,216.3095,41.898223,1.2987,18.68036988793104,0.1816530126470434,100206.79+423144.6,150.52829,42.529078
1649,125754.22+213437.4,2649-54212-0013,194.47596,21.57708,0.8166,19.50989938977638,0.2016980573565525,115450.66+254352.9,178.71111,25.731371
1650,125053.07+053612.1,4835-56016-0026,192.72115,5.6033949,2.332,18.507196314371257,0.0916541046608205,015444.58+232610.3,28.685784,23.436201
1651,131938.32+233443.8,5993-56070-0810,199.90968,23.578854,2.323,20.210508885350315,0.3615463688336266,153814.65+221730.3,234.56108,22.291774
1652,125053.20+324908.9,6485-56342-0644,192.72167,32.819156,2.546,19.81676750691244,0.3073165872948083,004744.16+021803.2,11.934001,2.300903
1653,141015.36-001418.9,0302-51688-0107,212.56401,-0.23857872,1.8757,19.136091616187983,0.1503123156169366,115904.38+422617.1,179.76825,42.438099
1654,123330.06+451741.6,7422-56799-0212,188.37527,45.294913,1.678,20.593208217391304,0.3919000436443112,103334.68+495047.7,158.3945,49.846703
1655,141353.97+232736.9,2128-53800-0282,213.47489,23.460277,0.8363,18.28967878082191,0.0986247449534425,023035.85+032800.6,37.6494,3.466851
1656,124726.69+501307.1,6669-56413-0732,191.8613,50.218746,2.239,20.152410014925373,0.3236423796462474,152022.67+322204.5,230.09449,32.367917
1657,121339.58+514048.4,6682-56390-0103,183.41495,51.680233,0.951,20.36205808955224,0.2746184834481671,231127.15+201414.4,347.86316,20.237342
1658,135122.70+175401.8,2756-54508-0268,207.84467,17.900514,1.5253,19.026068947089943,0.2030337191335431,223100.05+240718.9,337.75023,24.121922
1659,131229.69+080833.4,5423-55958-0798,198.12374,8.142614,2.448,18.93673867313019,0.1666190129883036,013753.96+024207.0,24.474855,2.701947
1660,133431.81+402357.4,4708-55704-0700,203.63254,40.399291,1.489,19.867834199115027,0.4672815925700333,114832.56+370815.6,177.1357,37.137686
1661,125801.17+332331.0,3974-55320-0172,194.50487,33.391952,0.991,19.968490155963305,0.2966473611683193,150631.24+550354.0,226.63022,55.065072
1662,130142.63+532246.6,8218-57519-0430,195.42763,53.379638,1.2406753,20.039776039473686,0.3556933279544763,022320.19-030423.0,35.834164,-3.073058
1663,125428.83+565350.0,6831-56426-0700,193.62018,56.897261,1.825,20.33120432051282,0.2823996330497434,001213.29+242323.6,3.055415,24.389909
1664,134446.28+325334.7,3856-55269-0304,206.19284,32.893004,2.178,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1665,142138.96+525458.7,7339-56683-0073,215.41236,52.916332,1.863,20.309677125000004,0.1604009359421128,131134.38+592010.6,197.89323,59.336361
1666,134802.20+542452.6,8206-57424-0848,207.00918,54.414622,1.6701322,19.440391676767693,0.2977624720802367,144553.76+131614.1,221.47404,13.270598
1667,130902.37+403901.5,4706-55705-0739,197.25989,40.650422,2.44,18.38221554022989,0.0059526187463246,011046.83-043803.3,17.695134,-4.634255
1668,133433.91+410824.1,4708-55704-0718,203.6413,41.140047,2.235,20.0360915171233,0.3330117183116479,022320.19-030423.0,35.834164,-3.073058
1669,140646.01+091602.2,5452-55957-0646,211.69175,9.2672847,2.256,20.535782046511635,0.1463168137262516,222311.34+185950.6,335.79727,18.997408
1670,135823.07+544209.5,6801-56487-0258,209.5961,54.702705,0.845,20.33551732692308,0.2046653862498446,151827.90+421206.2,229.61628,42.201739
1671,132715.34+445512.4,6627-56369-0526,201.81392,44.920126,0.914,19.953943797297296,0.2974805330593139,172809.56+371659.8,262.03985,37.283304
1672,130903.43+440817.6,6621-56366-0160,197.2643,44.13825,1.406,20.639633288888888,0.304759883677013,095847.37+503556.5,149.6974,50.599036
1673,140647.49+525956.1,7339-56799-0492,211.69791,52.998935,1.817,20.26432440425532,0.1438611111810797,022726.14+010909.0,36.858925,1.152511
1674,134804.30+454002.8,7429-56740-0076,207.01794,45.667488,0.819,20.10091740666668,0.3546256723861666,125243.04+405529.6,193.17933,40.924905
1675,141756.96+391512.9,5170-56063-0446,214.48734,39.253586,2.191,19.81051157142858,0.2890386710045643,004744.16+021803.2,11.934001,2.300903
1676,131235.95+652323.6,0602-52072-0578,198.14983,65.389921,2.1348,18.70019626153846,0.1596226471587449,001017.62-042335.0,2.573458,-4.393072
1677,133815.17+343908.0,1993-53762-0032,204.56322,34.652234,1.0939,18.659824216312057,0.1500372481928294,100206.79+423144.6,150.52829,42.529078
1678,135825.53+633850.4,6821-56396-0034,209.60636,63.647429,1.386,19.801780343750004,0.2370342141412521,101528.86+533325.5,153.87024,53.557191
1679,121347.06+372401.3,8865-57426-0690,183.44611,37.400368,1.7822871,20.15781988095237,0.3944983558721442,152022.67+322204.5,230.09449,32.367917
1680,141402.10+374522.5,1380-53084-0295,213.50877,37.756252,1.1014,18.28868797131148,0.0019566815569191,004135.96+282218.6,10.399846,28.371861
1681,124407.84+102543.9,5411-55953-0614,191.03269,10.428873,2.253,20.078635089887644,0.4413592369844317,013600.23+240543.0,24.000995,24.095301
1682,133100.21+424252.8,8390-57485-0588,202.7509,42.71468,2.4246597,19.43753496601943,0.2476504350076855,144553.76+131614.1,221.47404,13.270598
1683,133819.24+544123.4,6827-56428-0374,204.58015,54.689918,1.83,19.97144001492537,0.3406491734776414,073440.76+445337.6,113.66987,44.893802
1684,132337.27-031228.5,4049-55591-0218,200.90531,-3.2079432,2.52,19.317528111111116,0.2109184227720209,111729.57+214513.9,169.37322,21.753862
1685,124411.04-011435.3,3793-55214-0764,191.04602,-1.2431437,2.225,20.11044576255708,0.3073485819831371,140726.61+282236.1,211.8609,28.376718
1686,121704.91+393112.0,6632-56366-0248,184.27049,39.520018,2.448,20.279292118279567,0.3910037520820197,095131.29+503251.0,147.8804,50.547513
1687,131240.77+265439.3,2243-53794-0439,198.16992,26.910921,1.502,19.36538138926176,0.2558291859724905,095828.55+555025.0,149.61898,55.840298
1688,140653.40+552330.0,6797-56426-0568,211.72246,55.391752,2.342,18.54462447747749,0.0786891422698112,022804.36+010658.9,37.018185,1.116365
1689,125810.07+631339.5,0782-52320-0572,194.54203,63.227657,1.4665,19.605902024390247,0.1722787800184248,021337.50+023511.9,33.40627,2.586665
1690,123343.71+651220.5,6973-56741-0758,188.43204,65.205787,1.249,20.160039200000007,0.3674783198077711,110440.72+602822.4,166.16966,60.472994
1691,124045.63+452346.3,6635-56370-0430,190.19012,45.396219,0.942,0.0,0.0,022608.28-002332.5,36.534515,-0.392376
1692,130910.40+514227.9,8223-57429-0780,197.29335,51.707759,0.9446933,0.0,0.0,023237.97-010231.2,38.158243,-1.042023
1693,141409.55+153435.1,5455-56009-0788,213.5398,15.576433,2.297,20.38249786764706,0.4084007692839659,212852.68+080308.6,322.21951,8.05239
1694,124046.29+312233.5,1975-53734-0220,190.1929,31.376008,1.4255,19.336950754512632,0.1844688786779384,114948.93+482459.5,177.45388,48.416621
1695,142533.17+055321.5,1826-53499-0030,216.38823,5.8893314,1.7018,19.05901810684933,0.1683535807776197,120132.12+372911.7,180.38384,37.486601
1696,131955.43+491135.5,7433-57166-0150,199.981,49.193215,1.3065294,19.94020858333333,0.1595965624754934,154121.37+063804.1,235.33906,6.634501
1697,123344.82+501735.9,6674-56416-0404,188.43681,50.293432,2.304,18.87647183204135,0.4556497845115125,012326.27+235503.9,20.859492,23.917771
1698,124415.01+471425.7,6666-56371-0355,191.06257,47.240488,1.75,18.976093267759563,0.1318700931342475,111955.69+403623.6,169.98206,40.606583
1699,142533.84+495826.6,8406-57513-0226,216.391,49.974073,2.187,20.47317076,0.1593086992884793,123725.21+475700.1,189.35504,47.950035
1700,141033.14-024024.8,0916-52378-0226,212.63812,-2.6735625,1.7631,19.54374488311685,0.3428073983222954,121835.58+424749.4,184.64827,42.79706
1701,122025.10+591657.2,6968-56443-0482,185.10462,59.282645,1.453,19.465059254716973,0.2964785239824767,101353.31+391619.0,153.47213,39.271965
1702,122025.04+341445.7,4612-55590-0946,185.10435,34.246053,0.879,18.77787635757576,0.3489275628164663,003755.41+312040.5,9.480903,31.344587
1703,142535.72+454028.6,8495-57481-0324,216.39885,45.674617,1.421061,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1704,134147.08+590825.4,6810-56447-0104,205.44613,59.140452,0.898,20.232629740740737,0.2833340804763535,005518.17+072452.6,13.82573,7.414624
1705,133447.43+454705.9,7407-56772-0120,203.69765,45.784996,0.941,19.019983873655903,0.4746140273172519,011526.40+235333.1,18.860022,23.892537
1706,140250.01+133114.9,5448-56013-0934,210.70837,13.520815,0.871,19.191027655172416,0.210257563336423,102230.28+454016.4,155.62617,45.671228
1707,133449.73+403138.3,1464-53091-0143,203.70722,40.527319,1.0839,18.524753936170207,0.1251580224593108,003408.89+073033.4,8.537079,7.509284
1708,140700.31+201916.4,5894-56039-0796,211.75133,20.321233,2.288,20.016911062500007,0.2429946514123084,111101.00+463032.1,167.75417,46.508932
1709,130917.76+635329.1,6823-56687-0740,197.32394,63.891478,1.796,19.115274,0.0761877881974099,120754.74+370829.9,181.97809,37.141662
